orderHash,subaccountId,marketId,tradeExecutionType,payout,fee,feeRecipient,tradeId,executionSide,isLiquidation,cid,tradeDirection,executionPrice,executionQuantity,executionMargin,Original_Time,eth_address
0x3f687118ef031e59092d48de72f8bab2cf508de47c8ab29b31f6e963b9192926,0xd1c6263eb048d1f49f47cb219c49a2854ee5a823000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-360.0,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq,66081297_0,maker,False,,sell,9000000.0,0.4,1200000.0,1713024325128,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq
0x9c7a580ecd81c257745bd941289ad2cef2f9ab97aa76ac9c5ff88f4b1520e370,0x4731195e3f1a81a6a4f0ea98f9c1813f3ead28b3000000000000000000000000,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,3420.0,inj1zyg3zyg3zyg3zyg3zyg3zyg3zyg3zyg3t5qxqh,66081297_1,taker,False,,buy,9000000.0,0.4,2278481.0,1713024325128,inj1guc3jh3lr2q6df8sa2v0nsvp8ul2629nd8gm4s
0x4725f85dbd5d447f21e9dab1873e0777de4aaeb45342e791a7f586de01fbf939,0x4946542333d572212364cb9d1d2f307b014e2947000000000000000000000001,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,512.943,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz,66081469_1,taker,False,,sell,8999000.0,0.1,1000000.0,1713024501645,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz
0xef9aeb72af0097b17249a29d025e90cc30ece7d683a6ceb5c3f309b2d29a98c5,0xadbce46487a056a56b8819600add44efbd599d57000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-89.99,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf,66081469_0,maker,False,,buy,8999000.0,0.1,1000000.0,1713024501645,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf
0x5e8c370a615151afeae3cdae7b21721d43d83d831d188da7506a717d3a099952,0x31307ef22c77cc89cd7e61246608f15b82d09fed000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitFill,0.0,-215.976,inj1q5vx233dm8sgg2mndglmgmzvr8qpcqpp04rus2,66081495_19,maker,False,db53f5bd-8aaa-4de9-b69b-b5cca723beb2,buy,8999000.0,0.4,1439840.0,1713024529665,inj1xyc8au3vwlxgnnt7vyjxvz83twpdp8lde3qmkg
0x2f27aff576225bb375386196d9a6ac88e0e9d485c13c82c11f4205e198cd2afa,0x4731195e3f1a81a6a4f0ea98f9c1813f3ead28b3000000000000000000000000,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,market,2274661.38,3419.62,inj1zyg3zyg3zyg3zyg3zyg3zyg3zyg3zyg3t5qxqh,66081495_18,taker,False,,sell,8999000.0,0.4,0.0,1713024529665,inj1guc3jh3lr2q6df8sa2v0nsvp8ul2629nd8gm4s
0x17858e6cd497d8a5ccfac501538e48bd935619fa2e7cb0d29a70ec9ea07a8e0c,0x4946542333d572212364cb9d1d2f307b014e2947000000000000000000000001,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,512.943,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz,66081538_30,taker,False,,sell,8999000.0,0.1,1000000.0,1713024571634,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz
0x5e8c370a615151afeae3cdae7b21721d43d83d831d188da7506a717d3a099952,0x31307ef22c77cc89cd7e61246608f15b82d09fed000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-53.994,inj1q5vx233dm8sgg2mndglmgmzvr8qpcqpp04rus2,66081538_29,maker,False,db53f5bd-8aaa-4de9-b69b-b5cca723beb2,buy,8999000.0,0.1,359960.0,1713024571634,inj1xyc8au3vwlxgnnt7vyjxvz83twpdp8lde3qmkg
0xe93673cd0e77b93e730accf10307cd0a3c6fe7d4acf7d7ab9fe341a51041cdfd,0x4946542333d572212364cb9d1d2f307b014e2947000000000000000000000001,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,512.943,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz,66081688_7,taker,False,,sell,8999000.0,0.1,1000000.0,1713024721598,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz
0xf184c0e9ff0598d1409b8eb90b123d061866cd504fb4e4e7af6419f6b62ef7ca,0xadbce46487a056a56b8819600add44efbd599d57000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-89.99,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf,66081688_6,maker,False,,buy,8999000.0,0.1,1000000.0,1713024721598,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf
0x9757c7adc66c1df7275988cdde76c76a7187821dbb9c3e0b011c1788acf2cbc4,0x4946542333d572212364cb9d1d2f307b014e2947000000000000000000000001,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,512.943,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz,66081747_1,taker,False,,sell,8999000.0,0.1,1000000.0,1713024787495,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz
0x5e8c370a615151afeae3cdae7b21721d43d83d831d188da7506a717d3a099952,0x31307ef22c77cc89cd7e61246608f15b82d09fed000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-53.994,inj1q5vx233dm8sgg2mndglmgmzvr8qpcqpp04rus2,66081747_0,maker,False,db53f5bd-8aaa-4de9-b69b-b5cca723beb2,buy,8999000.0,0.1,359960.0,1713024787495,inj1xyc8au3vwlxgnnt7vyjxvz83twpdp8lde3qmkg
0x424b01b49a29baa90ae8a5cc22a5f32ceead7d3ec5311431012bdc877795bab0,0x4946542333d572212364cb9d1d2f307b014e2947000000000000000000000001,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,512.943,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz,66081825_1,taker,False,,sell,8999000.0,0.1,1000000.0,1713024862465,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz
0x654eed3cc063231732cd89458f7ea352a7298ec34c5ed67e3b9677b247b6af32,0xadbce46487a056a56b8819600add44efbd599d57000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-89.99,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf,66081825_0,maker,False,,buy,8999000.0,0.1,1000000.0,1713024862465,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf
0xb477d9c8f2420aa15a7ebe90c46494b8199d77040cc1b11f98b9e4c8c4cd0532,0x4946542333d572212364cb9d1d2f307b014e2947000000000000000000000001,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,512.943,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz,66081902_1,taker,False,,sell,8999000.0,0.1,1000000.0,1713024941388,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz
0xb90db44ac9442c9b67468743e89e6bd576f07bf8fac019846d45dceb17802dad,0xadbce46487a056a56b8819600add44efbd599d57000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-89.99,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf,66081902_0,maker,False,,buy,8999000.0,0.1,1000000.0,1713024941388,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf
0xa98f6e7a4578f59497bbdd2d716a30ed887aef1fcbfa8d2ebf2b258dd0c3f2a8,0x4946542333d572212364cb9d1d2f307b014e2947000000000000000000000001,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,512.943,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz,66081981_7,taker,False,,sell,8999000.0,0.1,1000000.0,1713025012706,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz
0x5e8c370a615151afeae3cdae7b21721d43d83d831d188da7506a717d3a099952,0x31307ef22c77cc89cd7e61246608f15b82d09fed000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-53.994,inj1q5vx233dm8sgg2mndglmgmzvr8qpcqpp04rus2,66081981_6,maker,False,db53f5bd-8aaa-4de9-b69b-b5cca723beb2,buy,8999000.0,0.1,359960.0,1713025012706,inj1xyc8au3vwlxgnnt7vyjxvz83twpdp8lde3qmkg
0xc60f0d51f09a97d9ebfa24bd7e44534891f335586cc5ba7524e544c3283f363c,0xadbce46487a056a56b8819600add44efbd599d57000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-89.99,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf,66082054_0,maker,False,,buy,8999000.0,0.1,1000000.0,1713025077471,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf
0x4a5ec44db79f0c99767dcb129b16f4557b8b15e2c6cf6a24d0de7cf66078ff93,0x4946542333d572212364cb9d1d2f307b014e2947000000000000000000000001,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,512.943,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz,66082054_1,taker,False,,sell,8999000.0,0.1,1000000.0,1713025077471,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz
0x75797776a5018b5b749b2f64729ec845abdc7791f2a4f60aed3f69a8222be19f,0xadbce46487a056a56b8819600add44efbd599d57000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-89.99,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf,66082130_2,maker,False,,buy,8999000.0,0.1,1000000.0,1713025141730,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf
0x8885b820e118964086fe3b050bb0d2b0a85ed2a56d550ace916330ee6a889d44,0x4946542333d572212364cb9d1d2f307b014e2947000000000000000000000001,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,512.943,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz,66082130_3,taker,False,,sell,8999000.0,0.1,1000000.0,1713025141730,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz
0xe3cf928980a2e0bd0f53e36b39539865c370efc12aef1f409ce174dbd4093226,0x4946542333d572212364cb9d1d2f307b014e2947000000000000000000000001,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,512.943,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz,66082200_1,taker,False,,sell,8999000.0,0.1,1000000.0,1713025206662,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz
0x5e8c370a615151afeae3cdae7b21721d43d83d831d188da7506a717d3a099952,0x31307ef22c77cc89cd7e61246608f15b82d09fed000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-53.994,inj1q5vx233dm8sgg2mndglmgmzvr8qpcqpp04rus2,66082200_0,maker,False,db53f5bd-8aaa-4de9-b69b-b5cca723beb2,buy,8999000.0,0.1,359960.0,1713025206662,inj1xyc8au3vwlxgnnt7vyjxvz83twpdp8lde3qmkg
0x660109762bee0d2c0009e2837fc3a4c4a15ae22e96bbd0e8f2cd1b5a2808553f,0x4946542333d572212364cb9d1d2f307b014e2947000000000000000000000001,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,512.943,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz,66082350_1,taker,False,,sell,8999000.0,0.1,1000000.0,1713025345699,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz
0xf76994444f9d67060a3ba242ee854a6d1063668a0d1f82c0cee155231be6c0a4,0xadbce46487a056a56b8819600add44efbd599d57000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-89.99,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf,66082350_0,maker,False,,buy,8999000.0,0.1,1000000.0,1713025345699,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf
0x3fdaea8342df4053dcc99e78fcc09b73c2405159bb1efa4a8757cbe77f872f42,0x4946542333d572212364cb9d1d2f307b014e2947000000000000000000000001,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,512.943,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz,66082417_5,taker,False,,sell,8999000.0,0.1,1000000.0,1713025409735,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz
0x8051b5008fdb203a9a6331a919bf5d0e045bb5bf73509483f833d9e39b5c04c7,0xadbce46487a056a56b8819600add44efbd599d57000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-89.99,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf,66082417_4,maker,False,,buy,8999000.0,0.1,1000000.0,1713025409735,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf
0xb4e5c81d5b1fb69e64b39511828b7f17fbb9c495debc8d9ffe8cb4a2842d89cf,0x4946542333d572212364cb9d1d2f307b014e2947000000000000000000000001,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,512.943,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz,66082479_1,taker,False,,sell,8999000.0,0.1,1000000.0,1713025473956,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz
0x8c6c5487034f74a42b2b71638ef28aca20247bbc9dfd3e8817747ec2ba35fc45,0xadbce46487a056a56b8819600add44efbd599d57000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-89.99,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf,66082479_0,maker,False,,buy,8999000.0,0.1,1000000.0,1713025473956,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf
0x5e8c370a615151afeae3cdae7b21721d43d83d831d188da7506a717d3a099952,0x31307ef22c77cc89cd7e61246608f15b82d09fed000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-53.994,inj1q5vx233dm8sgg2mndglmgmzvr8qpcqpp04rus2,66082532_0,maker,False,db53f5bd-8aaa-4de9-b69b-b5cca723beb2,buy,8999000.0,0.1,359960.0,1713025537991,inj1xyc8au3vwlxgnnt7vyjxvz83twpdp8lde3qmkg
0x24f90c429f95c2cb911b286fde32ef510ce8a1e7a705859176589f5b94f4d1d6,0x4946542333d572212364cb9d1d2f307b014e2947000000000000000000000001,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,512.943,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz,66082532_1,taker,False,,sell,8999000.0,0.1,1000000.0,1713025537991,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz
0xc70fe9d842212773099360809311acce48f983e69de35e2dcece4369ee42d6b9,0xe9bc8cccf9b0a117afe53f877cc7fce8158ad5ab000000000000000000000000,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,2565.0,inj1zyg3zyg3zyg3zyg3zyg3zyg3zyg3zyg3t5qxqh,66082565_3,taker,False,,buy,9000000.0,0.3,1656441.7,1713025575341,inj1ax7gen8ekzs30tl987rhe3luaq2c44dt84gdrh
0x3f687118ef031e59092d48de72f8bab2cf508de47c8ab29b31f6e963b9192926,0xd1c6263eb048d1f49f47cb219c49a2854ee5a823000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-270.0,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq,66082565_2,maker,False,,sell,9000000.0,0.3,900000.0,1713025575341,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq
0xad321f475d8c79ab0903241d9d637860b8c2ccef6f19bc2a1143e4403fd1f5c0,0x4946542333d572212364cb9d1d2f307b014e2947000000000000000000000001,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,512.943,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz,66082590_9,taker,False,,sell,8999000.0,0.1,1000000.0,1713025602369,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz
0x5e8c370a615151afeae3cdae7b21721d43d83d831d188da7506a717d3a099952,0x31307ef22c77cc89cd7e61246608f15b82d09fed000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-53.994,inj1q5vx233dm8sgg2mndglmgmzvr8qpcqpp04rus2,66082590_8,maker,False,db53f5bd-8aaa-4de9-b69b-b5cca723beb2,buy,8999000.0,0.1,359960.0,1713025602369,inj1xyc8au3vwlxgnnt7vyjxvz83twpdp8lde3qmkg
0x353de76f4a283a5e03038da9678dc6a6524c2ec0d2d1e8efeeadfd12738ad8f1,0x4946542333d572212364cb9d1d2f307b014e2947000000000000000000000001,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,512.943,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz,66082659_1,taker,False,,sell,8999000.0,0.1,1000000.0,1713025669471,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz
0xee3e77585f637b79becedfe436c346986c17e273d866460bc6eee4eea8b4c2f0,0xadbce46487a056a56b8819600add44efbd599d57000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-89.99,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf,66082659_0,maker,False,,buy,8999000.0,0.1,1000000.0,1713025669471,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf
0xfb3c248ec971e898f7f08e4e9af5a15bf9a86218aef3d7ab6acd4aaedb40c588,0x4946542333d572212364cb9d1d2f307b014e2947000000000000000000000001,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,512.943,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz,66082817_1,taker,False,,sell,8999000.0,0.1,1000000.0,1713025806222,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz
0x5e8c370a615151afeae3cdae7b21721d43d83d831d188da7506a717d3a099952,0x31307ef22c77cc89cd7e61246608f15b82d09fed000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-53.994,inj1q5vx233dm8sgg2mndglmgmzvr8qpcqpp04rus2,66082817_0,maker,False,db53f5bd-8aaa-4de9-b69b-b5cca723beb2,buy,8999000.0,0.1,359960.0,1713025806222,inj1xyc8au3vwlxgnnt7vyjxvz83twpdp8lde3qmkg
0x5e8c370a615151afeae3cdae7b21721d43d83d831d188da7506a717d3a099952,0x31307ef22c77cc89cd7e61246608f15b82d09fed000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitFill,0.0,-161.982,inj1q5vx233dm8sgg2mndglmgmzvr8qpcqpp04rus2,66082868_1,maker,False,db53f5bd-8aaa-4de9-b69b-b5cca723beb2,buy,8999000.0,0.3,1079880.0,1713025854707,inj1xyc8au3vwlxgnnt7vyjxvz83twpdp8lde3qmkg
0x0a230ea93eced67a8c7ebc2ac291d558b664c1ab94a1232a5a5c58b7fb9ab70c,0xe9bc8cccf9b0a117afe53f877cc7fce8158ad5ab000000000000000000000000,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,market,1653576.985,2564.715,inj1zyg3zyg3zyg3zyg3zyg3zyg3zyg3zyg3t5qxqh,66082868_0,taker,False,,sell,8999000.0,0.3,0.0,1713025854707,inj1ax7gen8ekzs30tl987rhe3luaq2c44dt84gdrh
0xebfba300924149b816931ac5c2e2b39e39e1b772aa72b8451b833cf5fc5ed06b,0xadbce46487a056a56b8819600add44efbd599d57000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-89.99,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf,66082902_2,maker,False,,buy,8999000.0,0.1,1000000.0,1713025881556,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf
0xd8921a0853f1993be0552f47675edf94dde9b678103f2c9564d421749783a7f3,0x4946542333d572212364cb9d1d2f307b014e2947000000000000000000000001,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,512.943,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz,66082902_3,taker,False,,sell,8999000.0,0.1,1000000.0,1713025881556,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz
0x5e8c370a615151afeae3cdae7b21721d43d83d831d188da7506a717d3a099952,0x31307ef22c77cc89cd7e61246608f15b82d09fed000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-53.994,inj1q5vx233dm8sgg2mndglmgmzvr8qpcqpp04rus2,66082973_2,maker,False,db53f5bd-8aaa-4de9-b69b-b5cca723beb2,buy,8999000.0,0.1,359960.0,1713025944300,inj1xyc8au3vwlxgnnt7vyjxvz83twpdp8lde3qmkg
0x4b77feae62cdbe2e81c6fe7134e1a239d381c26a5a89a3a0c2697abb678d79c0,0x4946542333d572212364cb9d1d2f307b014e2947000000000000000000000001,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,512.943,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz,66082973_3,taker,False,,sell,8999000.0,0.1,1000000.0,1713025944300,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz
0x9c15293629a252f0bcce0ffb5615c196f5e91dab96b5afa8940052eabbcfb5de,0x4946542333d572212364cb9d1d2f307b014e2947000000000000000000000001,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,512.943,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz,66083050_5,taker,False,,sell,8999000.0,0.1,1000000.0,1713026013450,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz
0x5f8e73966dccbabdae182db3cf37cc4191a9016ee177eecd45211405e8f052cf,0xadbce46487a056a56b8819600add44efbd599d57000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-89.99,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf,66083050_4,maker,False,,buy,8999000.0,0.1,1000000.0,1713026013450,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf
0x325f97395bc57a2b044a5230e75321dd72d749d45acf136dddde6d8eb4612909,0x4946542333d572212364cb9d1d2f307b014e2947000000000000000000000001,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,512.943,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz,66083122_3,taker,False,,sell,8999000.0,0.1,1000000.0,1713026078477,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz
0x87e61659e584afd78e4ce21392f56711078d6c1de86763c278e75c7446d6dc0d,0xadbce46487a056a56b8819600add44efbd599d57000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-89.99,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf,66083122_2,maker,False,,buy,8999000.0,0.1,1000000.0,1713026078477,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf
0xaf509149eea91bea804b2238d591ed2921a4ee7749856978b902486a68ecef99,0x4946542333d572212364cb9d1d2f307b014e2947000000000000000000000001,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,512.943,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz,66083197_9,taker,False,,sell,8999000.0,0.1,1000000.0,1713026141976,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz
0xa0d4daad83c0f1455ff2328c6bdfecedf4cf32b245e8df67acbabcaf016320d0,0xadbce46487a056a56b8819600add44efbd599d57000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-89.99,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf,66083197_8,maker,False,,buy,8999000.0,0.1,1000000.0,1713026141976,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf
0x04ace7db6c96836e471c756986cb7905af6a2e47afdb54521195c86dba540c14,0x4946542333d572212364cb9d1d2f307b014e2947000000000000000000000001,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,512.943,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz,66083266_1,taker,False,,sell,8999000.0,0.1,1000000.0,1713026206867,inj1f9r9ggen64ezzgmyeww36tes0vq5u228asvqcz
